ID_ESTADO,NOMBRE_ESTADO,ID_DISTRITO_LOCAL,CABECERA_DISTRITAL_LOCAL,ID_MUNICIPIO,MUNICIPIO,SECCION,TIPO_CASILLA,ID_CASILLA,EXT_CONTIGUA,CASILLA,PAN,PRI,PRD,MC,NA,PVEM,ES,MORENA,PT,CQ,QI,MORENA_PT_ES,MORENA_PT,MORENA_ES,PT_ES,PRI_PVEM,C_COMUN_PAN_PRD_MC,PAN_PRD,PAN_MC,PRD_MC,C_COMUN_PAN_PRD,CAND_IND1,CAND_IND2,CAND_IND3,CAND_IND4,CAND_IND5,CAND_IND6,CAND_IND7,NUM_VOTOS_VALIDOS,NUM_VOTOS_CAN_NREG,NUM_VOTOS_NULOS,TOTAL_VOTOS,LISTA_NOMINAL,ESTATUS_ACTA,TRIBUNAL,OBSERVACIONES,RUTA_ACTA
22,QUERÉTARO,4,QUERÉTARO,14,QUERÉTARO,364,C,2,0,C02,226,40,7,10,1,11,9,69,1,0,23,6,0,0,0,0,,,,,4,,,,,,,,407,0,16,423,537,Acta casilla,,,
22,QUERÉTARO,4,QUERÉTARO,14,QUERÉTARO,372,B,1,0,B,208,38,13,16,11,10,2,113,6,3,20,4,1,0,0,3,,,,,5,,,,,,,,453,1,12,466,645,Acta casilla,,,
22,QUERÉTARO,4,QUERÉTARO,14,QUERÉTARO,372,C,1,0,C01,176,64,9,19,18,10,9,95,4,4,12,0,0,1,0,1,,,,,5,,,,,,,,427,0,14,441,644,Grupo de recuento,,,
22,QUERÉTARO,4,QUERÉTARO,14,QUERÉTARO,372,C,2,0,C02,160,40,11,8,17,4,14,127,7,6,23,3,1,3,0,0,,,,,1,,,,,,,,425,3,20,448,644,Grupo de recuento,,,
22,QUERÉTARO,4,QUERÉTARO,14,QUERÉTARO,373,B,1,0,B,117,66,7,13,11,8,3,76,6,15,12,1,0,1,0,3,,,,,3,,,,,,,,342,2,18,362,634,Acta casilla,,,
22,QUERÉTARO,4,QUERÉTARO,14,QUERÉTARO,373,C,1,0,C01,119,63,9,9,5,18,6,97,7,9,20,0,0,0,0,1,,,,,1,,,,,,,,364,0,7,371,633,Acta casilla,,,
22,QUERÉTARO,4,QUERÉTARO,14,QUERÉTARO,373,C,2,0,C02,126,58,10,19,8,13,5,90,3,9,21,3,0,2,0,0,,,,,6,,,,,,,,373,0,14,387,633,Acta casilla,,,
22,QUERÉTARO,4,QUERÉTARO,14,QUERÉTARO,374,B,1,0,B,237,37,13,8,12,6,4,67,1,4,14,,2,,1,4,,,,,5,,,,,,,,415,5,13,433,540,Acta casilla,,,
22,QUERÉTARO,4,QUERÉTARO,14,QUERÉTARO,374,C,1,0,C01,213,40,10,5,7,5,3,70,4,6,15,4,1,2,0,2,,,,,5,,,,,,,,392,1,11,404,539,Acta casilla,,,
22,QUERÉTARO,4,QUERÉTARO,14,QUERÉTARO,375,B,1,0,B,248,46,10,7,13,9,4,97,5,2,14,1,0,0,0,1,,,,,7,,,,,,,,464,0,24,488,694,Acta casilla,,,
22,QUERÉTARO,4,QUERÉTARO,14,QUERÉTARO,375,C,1,0,C01,245,52,13,16,11,8,4,94,4,4,15,0,0,0,0,0,,,,,2,,,,,,,,468,2,34,504,694,Acta casilla,,,
22,QUERÉTARO,4,QUERÉTARO,14,QUERÉTARO,376,B,1,0,B,159,41,11,4,10,6,6,98,3,7,26,1,1,1,0,1,,,,,3,,,,,,,,378,0,19,397,644,Grupo de recuento,,,
22,QUERÉTARO,4,QUERÉTARO,14,QUERÉTARO,376,C,1,0,C01,168,40,11,12,10,4,4,92,7,6,21,2,2,0,0,1,,,,,3,,,,,,,,383,1,11,395,643,Acta casilla,,,
22,QUERÉTARO,4,QUERÉTARO,14,QUERÉTARO,377,B,1,0,B,123,46,8,4,8,17,11,78,9,5,22,4,0,0,0,0,,,,,4,,,,,,,,339,0,16,355,574,Acta casilla,,,
22,QUERÉTARO,4,QUERÉTARO,14,QUERÉTARO,377,C,1,0,C01,130,53,10,6,4,10,6,102,3,7,16,7,0,0,0,1,,,,,2,,,,,,,,357,0,18,375,573,Grupo de recuento,,,
22,QUERÉTARO,4,QUERÉTARO,14,QUERÉTARO,385,B,1,0,B,168,34,3,10,13,9,5,142,8,5,36,4,0,2,0,3,,,,,10,,,,,,,,452,0,15,467,691,Acta casilla,,,
22,QUERÉTARO,4,QUERÉTARO,14,QUERÉTARO,387,B,1,0,B,169,42,14,6,8,13,4,120,3,3,22,6,1,1,0,2,,,,,7,,,,,,,,421,1,14,436,622,Acta casilla,,,
22,QUERÉTARO,4,QUERÉTARO,14,QUERÉTARO,387,C,1,0,C01,125,34,9,16,9,11,6,119,6,5,21,6,2,1,0,1,,,,,7,,,,,,,,378,1,25,404,622,Acta casilla,,,
22,QUERÉTARO,4,QUERÉTARO,14,QUERÉTARO,388,B,1,0,B,159,40,98,11,16,13,2,90,3,4,20,5,0,2,0,2,,,,,3,,,,,,,,468,1,24,493,621,Acta casilla,,,
22,QUERÉTARO,4,QUERÉTARO,14,QUERÉTARO,388,C,1,0,C01,159,54,16,8,19,2,1,92,5,4,17,3,0,1,1,2,,,,,3,,,,,,,,387,3,28,418,620,Acta casilla,,,
22,QUERÉTARO,4,QUERÉTARO,14,QUERÉTARO,389,B,1,0,B,267,37,3,8,12,6,4,62,2,4,12,1,2,0,0,2,,,,,3,,,,,,,,425,2,15,442,617,Acta casilla,,,
22,QUERÉTARO,4,QUERÉTARO,14,QUERÉTARO,389,C,1,0,C01,255,37,11,2,10,9,0,79,4,6,22,3,0,0,0,2,,,,,6,,,,,,,,446,0,20,466,616,Acta casilla,,,
22,QUERÉTARO,4,QUERÉTARO,14,QUERÉTARO,390,B,1,0,B,192,41,14,8,10,13,6,105,5,7,23,8,0,0,1,1,,,,,5,,,,,,,,439,2,17,458,643,Acta casilla,,,
22,QUERÉTARO,4,QUERÉTARO,14,QUERÉTARO,399,B,1,0,B,132,46,7,7,9,7,5,105,5,4,21,5,0,0,0,0,,,,,2,,,,,,,,355,1,15,371,520,Acta casilla,,,
22,QUERÉTARO,4,QUERÉTARO,14,QUERÉTARO,399,C,1,0,C01,127,48,2,10,6,2,4,89,3,9,12,2,1,2,0,0,,,,,1,,,,,,,,318,2,11,331,520,Acta casilla,,,
22,QUERÉTARO,4,QUERÉTARO,14,QUERÉTARO,400,B,1,0,B,169,5,9,17,14,13,9,114,2,8,18,1,1,0,0,1,,,,,5,,,,,,,,386,0,19,405,679,Acta casilla,,,
22,QUERÉTARO,4,QUERÉTARO,14,QUERÉTARO,401,B,1,0,B,159,29,1,7,10,7,4,55,5,5,10,1,1,1,0,0,,,,,4,,,,,,,,299,1,16,316,446,Acta casilla,,,
22,QUERÉTARO,4,QUERÉTARO,14,QUERÉTARO,401,C,1,0,C01,172,48,2,5,7,8,6,53,2,3,10,2,1,0,0,0,,,,,2,,,,,,,,321,3,8,332,445,Grupo de recuento,,,
22,QUERÉTARO,4,QUERÉTARO,14,QUERÉTARO,402,B,1,0,B,217,36,6,7,6,4,4,59,3,4,15,0,0,0,0,0,,,,,2,,,,,,,,363,0,16,379,481,Acta casilla,,,
22,QUERÉTARO,4,QUERÉTARO,14,QUERÉTARO,402,C,1,0,C01,192,39,1,11,4,6,1,55,3,2,7,2,0,1,0,1,,,,,8,,,,,,,,333,1,18,352,481,Acta casilla,,,
22,QUERÉTARO,4,QUERÉTARO,14,QUERÉTARO,403,B,1,0,B,224,39,8,1,5,12,4,57,2,4,10,4,0,0,0,0,,,,,4,,,,,,,,374,0,17,391,541,Acta casilla,,,
22,QUERÉTARO,4,QUERÉTARO,14,QUERÉTARO,403,C,1,0,C01,250,37,5,10,8,7,3,57,3,1,21,1,0,1,0,1,,,,,3,,,,,,,,408,1,26,435,541,Acta casilla,,,
22,QUERÉTARO,4,QUERÉTARO,14,QUERÉTARO,407,B,1,0,B,188,51,4,8,6,5,7,106,3,3,12,3,1,1,0,1,,,,,2,,,,,,,,401,0,19,420,620,Acta casilla,,,
22,QUERÉTARO,4,QUERÉTARO,14,QUERÉTARO,407,C,1,0,C01,176,59,2,6,9,12,13,100,4,5,14,5,0,0,0,0,,,,,3,,,,,,,,408,0,18,426,619,Acta casilla,,,
22,QUERÉTARO,4,QUERÉTARO,14,QUERÉTARO,410,B,1,0,B,180,47,3,3,6,5,1,66,3,7,18,2,0,1,0,0,,,,,4,,,,,,,,346,1,24,371,537,Acta casilla,,,
22,QUERÉTARO,4,QUERÉTARO,14,QUERÉTARO,410,C,1,0,C01,178,27,4,6,14,3,0,65,4,3,17,3,1,0,0,0,,,,,5,,,,,,,,330,2,17,349,537,Acta casilla,,,
22,QUERÉTARO,4,QUERÉTARO,14,QUERÉTARO,550,B,1,0,B,282,45,6,14,9,6,4,94,2,7,21,1,1,1,0,0,,,,,6,,,,,,,,499,0,21,520,744,Acta casilla,,,
22,QUERÉTARO,4,QUERÉTARO,14,QUERÉTARO,550,C,1,0,C01,299,40,4,16,10,7,3,83,4,5,20,3,0,0,0,1,,,,,9,,,,,,,,504,0,23,527,744,Acta casilla,,,
22,QUERÉTARO,4,QUERÉTARO,14,QUERÉTARO,550,C,2,0,C02,316,23,7,17,16,5,5,85,5,16,22,2,1,1,0,2,,,,,6,,,,,,,,529,0,21,550,744,Acta casilla,,,
22,QUERÉTARO,4,QUERÉTARO,14,QUERÉTARO,550,C,3,0,C03,300,39,10,15,7,6,5,90,5,4,17,4,0,0,0,1,,,,,10,,,,,,,,513,0,24,537,744,Grupo de recuento,,,
22,QUERÉTARO,4,QUERÉTARO,14,QUERÉTARO,550,C,4,0,C04,285,51,2,11,10,10,6,92,9,4,21,0,0,1,0,2,,,,,5,,,,,,,,509,0,11,520,744,Acta casilla,,,
22,QUERÉTARO,4,QUERÉTARO,14,QUERÉTARO,550,C,5,0,C05,283,46,7,18,5,11,2,85,7,6,17,4,1,0,2,0,,,,,2,,,,,,,,496,1,13,510,744,Acta casilla,,,
22,QUERÉTARO,4,QUERÉTARO,14,QUERÉTARO,550,C,6,0,C06,316,24,6,18,11,5,3,93,7,2,23,5,1,1,0,1,,,,,5,,,,,,,,521,1,19,541,743,Acta casilla,,,
22,QUERÉTARO,4,QUERÉTARO,14,QUERÉTARO,697,B,1,0,B,93,25,7,8,5,8,5,115,8,17,12,4,1,0,0,3,,,,,4,,,,,,,,315,0,17,332,573,Grupo de recuento,,,
22,QUERÉTARO,4,QUERÉTARO,14,QUERÉTARO,697,C,1,0,C01,103,32,9,12,5,9,3,103,5,15,19,2,1,0,0,0,,,,,1,,,,,,,,319,0,14,333,573,Acta casilla,,,
22,QUERÉTARO,4,QUERÉTARO,14,QUERÉTARO,704,B,1,0,B,118,36,7,10,9,6,5,84,7,6,31,2,0,1,0,0,,,,,1,,,,,,,,323,0,25,348,558,Acta casilla,,,
22,QUERÉTARO,4,QUERÉTARO,14,QUERÉTARO,704,C,1,0,C01,107,28,9,4,7,24,5,122,1,8,19,6,1,1,0,0,,,,,0,,,,,,,,342,0,24,366,557,Acta casilla,,,
22,QUERÉTARO,4,QUERÉTARO,14,QUERÉTARO,705,B,1,0,B,126,42,5,11,8,8,7,102,8,6,20,3,0,0,0,0,,,,,3,,,,,,,,349,1,12,362,574,Acta casilla,,,
22,QUERÉTARO,4,QUERÉTARO,14,QUERÉTARO,705,C,1,0,C01,124,30,8,10,10,8,6,98,13,6,20,4,1,1,0,0,,,,,0,,,,,,,,339,0,14,353,573,Acta casilla,,,
22,QUERÉTARO,4,QUERÉTARO,14,QUERÉTARO,706,B,1,0,B,103,43,8,12,5,5,7,88,4,11,19,4,0,4,4,0,,,,,6,,,,,,,,323,,18,341,541,Acta casilla,,,
22,QUERÉTARO,4,QUERÉTARO,14,QUERÉTARO,706,C,1,0,C01,107,34,7,8,10,9,4,95,9,12,16,3,2,0,0,0,,,,,7,,,,,,,,323,0,13,336,540,Grupo de recuento,,,
22,QUERÉTARO,4,QUERÉTARO,14,QUERÉTARO,707,B,1,0,B,72,27,9,15,10,7,3,94,8,6,7,1,1,1,0,1,,,,,3,,,,,,,,265,1,17,283,539,Acta casilla,,,
22,QUERÉTARO,4,QUERÉTARO,14,QUERÉTARO,707,C,1,0,C01,90,34,8,12,6,8,4,75,6,18,17,6,2,2,0,2,,,,,2,,,,,,,,292,0,0,292,538,Grupo de recuento,,,
22,QUERÉTARO,4,QUERÉTARO,14,QUERÉTARO,708,B,1,0,B,76,42,7,6,13,11,7,64,4,10,10,7,1,2,0,0,,,,,3,,,,,,,,263,1,9,273,476,Acta casilla,,,
22,QUERÉTARO,4,QUERÉTARO,14,QUERÉTARO,708,C,1,0,C01,81,31,4,1,8,2,4,76,3,11,8,0,1,2,0,1,,,,,2,,,,,,,,235,0,9,244,475,Acta casilla,,,
22,QUERÉTARO,4,QUERÉTARO,14,QUERÉTARO,709,B,1,0,B,67,32,6,5,2,5,8,105,6,3,8,4,0,0,0,2,,,,,1,,,,,,,,254,2,6,262,487,Acta casilla,,,
22,QUERÉTARO,4,QUERÉTARO,14,QUERÉTARO,709,C,1,0,C01,97,29,5,10,6,3,6,70,8,7,11,1,0,1,0,3,,,,,5,,,,,,,,262,1,6,269,486,Acta casilla,,,
22,QUERÉTARO,4,QUERÉTARO,14,QUERÉTARO,710,B,1,0,B,80,45,7,8,4,10,3,60,4,11,15,2,0,2,0,0,,,,,4,,,,,,,,255,0,10,265,589,Acta casilla,,,
22,QUERÉTARO,4,QUERÉTARO,14,QUERÉTARO,710,C,1,0,C01,106,33,8,8,5,4,8,87,4,13,12,4,1,0,0,1,,,,,3,,,,,,,,297,0,14,311,588,Grupo de recuento,,,
22,QUERÉTARO,4,QUERÉTARO,14,QUERÉTARO,711,B,1,0,B,127,26,8,6,7,5,4,134,3,7,18,8,0,0,1,0,,,,,1,,,,,,,,355,0,10,365,571,Acta casilla,,,
22,QUERÉTARO,4,QUERÉTARO,14,QUERÉTARO,711,C,1,0,C01,130,23,7,9,7,7,6,113,4,4,22,3,0,2,0,2,,,,,0,,,,,,,,339,0,15,354,571,Acta casilla,,,
22,QUERÉTARO,4,QUERÉTARO,14,QUERÉTARO,712,B,1,0,B,130,36,7,6,5,7,6,90,6,7,29,4,1,0,0,0,,,,,4,,,,,,,,338,0,18,356,592,Grupo de recuento,,,
22,QUERÉTARO,4,QUERÉTARO,14,QUERÉTARO,712,C,1,0,C01,156,20,6,11,5,9,11,125,2,11,16,1,0,0,1,2,,,,,1,,,,,,,,377,1,15,393,592,Acta casilla,,,
22,QUERÉTARO,4,QUERÉTARO,14,QUERÉTARO,713,B,1,0,B,154,25,3,10,11,6,4,80,7,1,12,0,0,2,3,1,,,,,6,,,,,,,,325,0,11,336,505,Acta casilla,,,
22,QUERÉTARO,4,QUERÉTARO,14,QUERÉTARO,713,C,1,0,C01,147,21,7,13,10,9,4,86,2,4,26,1,0,0,0,0,,,,,1,,,,,,,,331,0,13,344,505,Acta casilla,,,
22,QUERÉTARO,4,QUERÉTARO,14,QUERÉTARO,714,B,1,0,B,158,20,13,12,2,5,10,124,4,4,16,1,1,0,0,1,,,,,2,,,,,,,,373,2,14,389,565,Acta casilla,,,
22,QUERÉTARO,4,QUERÉTARO,14,QUERÉTARO,714,C,1,0,C01,135,26,7,6,9,9,2,113,5,12,24,0,2,1,1,1,,,,,2,,,,,,,,355,0,11,366,564,Acta casilla,,,
22,QUERÉTARO,4,QUERÉTARO,14,QUERÉTARO,715,B,1,0,B,164,17,9,10,15,7,7,130,6,4,20,5,0,0,0,0,,,,,3,,,,,,,,397,0,14,411,602,Acta casilla,,,
22,QUERÉTARO,4,QUERÉTARO,14,QUERÉTARO,715,C,1,0,C01,148,27,5,12,11,10,5,115,3,5,23,1,0,0,0,1,,,,,1,,,,,,,,367,1,18,386,602,Acta casilla,,,
22,QUERÉTARO,4,QUERÉTARO,14,QUERÉTARO,715,C,2,0,C02,115,27,5,20,10,9,6,124,7,6,18,6,0,1,0,0,,,,,2,,,,,,,,356,0,16,372,602,Acta casilla,,,
22,QUERÉTARO,4,QUERÉTARO,14,QUERÉTARO,716,B,1,0,B,159,31,9,5,4,7,12,107,10,5,28,0,4,1,0,1,,,,,9,,,,,,,,392,1,10,403,620,Acta casilla,,,
22,QUERÉTARO,4,QUERÉTARO,14,QUERÉTARO,716,C,1,0,C01,160,32,4,9,12,9,7,125,8,6,23,5,0,0,0,1,,,,,6,,,,,,,,407,1,13,421,619,Grupo de recuento,,,
22,QUERÉTARO,4,QUERÉTARO,14,QUERÉTARO,717,B,1,0,B,135,41,11,11,14,6,7,101,3,9,21,1,1,0,0,0,,,,,4,,,,,,,,365,0,3,368,579,Acta casilla,,,
22,QUERÉTARO,4,QUERÉTARO,14,QUERÉTARO,717,C,1,0,C01,145,30,9,5,6,7,6,109,9,9,25,3,0,1,1,0,,,,,3,,,,,,,,368,1,17,386,578,Grupo de recuento,,,
22,QUERÉTARO,4,QUERÉTARO,14,QUERÉTARO,718,B,1,0,B,91,34,7,4,7,6,7,76,2,5,17,3,0,3,0,0,,,,,1,,,,,,,,263,0,9,272,502,Acta casilla,,,
22,QUERÉTARO,4,QUERÉTARO,14,QUERÉTARO,718,C,1,0,C01,86,22,11,1,4,5,6,101,9,9,14,4,0,1,,,,,,,1,,,,,,,,274,0,16,290,502,Acta casilla,,,
22,QUERÉTARO,4,QUERÉTARO,14,QUERÉTARO,718,C,2,0,C02,75,25,9,6,9,7,8,75,6,10,18,2,0,0,0,0,,,,,2,,,,,,,,252,0,14,266,502,Grupo de recuento,,,
22,QUERÉTARO,4,QUERÉTARO,14,QUERÉTARO,719,B,1,0,B,168,28,10,4,10,8,7,133,5,11,23,3,0,2,0,0,,,,,4,,,,,,,,416,0,14,430,641,Grupo de recuento,,,
22,QUERÉTARO,4,QUERÉTARO,14,QUERÉTARO,719,C,1,0,C01,141,24,14,8,8,11,13,143,6,12,15,9,1,2,0,0,,,,,4,,,,,,,,411,0,13,424,640,Acta casilla,,,
22,QUERÉTARO,4,QUERÉTARO,14,QUERÉTARO,720,B,1,0,B,81,11,1,8,4,4,6,94,2,3,17,0,2,0,6,0,,,,,0,,,,,,,,239,0,13,252,379,Acta casilla,,,
22,QUERÉTARO,4,QUERÉTARO,14,QUERÉTARO,720,C,1,0,C01,68,11,5,6,10,1,6,91,5,9,12,6,,1,,,,,,,,,,,,,,,231,,9,240,378,Acta casilla,,,
22,QUERÉTARO,4,QUERÉTARO,14,QUERÉTARO,721,B,1,0,B,138,42,14,14,14,6,5,164,7,5,12,5,0,1,0,0,,,,,5,,,,,,,,432,0,19,451,723,Acta casilla,,,
22,QUERÉTARO,4,QUERÉTARO,14,QUERÉTARO,722,B,1,0,B,114,13,7,4,6,4,11,106,6,4,17,2,0,0,0,0,,,,,2,,,,,,,,296,1,10,307,512,Acta casilla,,,
22,QUERÉTARO,4,QUERÉTARO,14,QUERÉTARO,722,C,1,0,C01,119,15,6,9,6,7,3,103,1,4,19,5,0,1,0,0,,,,,2,,,,,,,,300,1,16,317,512,Grupo de recuento,,,
22,QUERÉTARO,4,QUERÉTARO,14,QUERÉTARO,722,C,2,0,C02,132,26,1,5,7,6,6,100,3,6,22,2,1,0,0,0,,,,,5,,,,,,,,322,0,10,332,511,Acta casilla,,,
22,QUERÉTARO,4,QUERÉTARO,14,QUERÉTARO,723,B,1,0,B,143,24,5,14,9,7,3,136,8,5,19,0,0,2,0,0,,,,,3,,,,,,,,378,1,14,393,605,Acta casilla,,,
22,QUERÉTARO,4,QUERÉTARO,14,QUERÉTARO,723,C,1,0,C01,109,33,11,9,5,11,10,131,11,6,19,10,0,1,0,0,,,,,2,,,,,,,,368,0,14,382,605,Acta casilla,,,
22,QUERÉTARO,4,QUERÉTARO,14,QUERÉTARO,723,C,2,0,C02,139,27,10,8,11,8,9,110,7,5,25,6,1,0,0,0,,,,,3,,,,,,,,369,0,17,386,605,Acta casilla,,,
22,QUERÉTARO,4,QUERÉTARO,14,QUERÉTARO,724,B,1,0,B,83,27,13,5,4,4,6,117,7,6,17,1,1,1,0,0,,,,,3,,,,,,,,295,1,5,301,497,Grupo de recuento,,,
22,QUERÉTARO,4,QUERÉTARO,14,QUERÉTARO,724,C,1,0,C01,89,26,11,4,9,8,5,95,6,6,25,3,0,1,0,0,,,,,2,,,,,,,,290,1,10,301,497,Acta casilla,,,
22,QUERÉTARO,4,QUERÉTARO,14,QUERÉTARO,725,B,1,0,B,172,31,9,17,7,5,8,169,8,6,25,6,1,1,0,0,,,,,3,,,,,,,,468,0,13,481,743,Acta casilla,,,
22,QUERÉTARO,4,QUERÉTARO,14,QUERÉTARO,725,C,1,0,C01,145,29,3,11,6,11,10,154,7,7,34,3,1,3,0,2,,,,,3,,,,,,,,429,0,16,445,743,Acta casilla,,,
22,QUERÉTARO,4,QUERÉTARO,14,QUERÉTARO,725,C,2,0,C02,179,34,7,9,18,5,9,154,7,9,25,2,2,0,0,0,,,,,5,,,,,,,,465,0,12,477,743,Acta casilla,,,
22,QUERÉTARO,4,QUERÉTARO,14,QUERÉTARO,726,B,1,0,B,47,27,11,8,12,6,7,97,9,5,7,5,1,2,0,1,,,,,2,,,,,,,,247,0,11,258,512,Acta casilla,,,
22,QUERÉTARO,4,QUERÉTARO,14,QUERÉTARO,726,C,1,0,C01,55,33,10,4,10,13,5,100,9,3,11,5,0,1,0,2,,,,,2,,,,,,,,263,1,12,276,511,Acta casilla,,,
22,QUERÉTARO,4,QUERÉTARO,14,QUERÉTARO,727,B,1,0,B,169,26,9,11,10,5,9,136,12,6,24,5,0,0,0,0,,,,,2,,,,,,,,424,0,9,433,687,Acta casilla,,,
22,QUERÉTARO,4,QUERÉTARO,14,QUERÉTARO,727,C,1,0,C01,171,29,6,5,8,9,4,121,5,4,23,5,0,0,0,1,,,,,4,,,,,,,,395,2,9,406,687,Acta casilla,,,
22,QUERÉTARO,4,QUERÉTARO,14,QUERÉTARO,727,C,2,0,C02,153,27,5,6,21,10,12,115,8,6,25,3,1,1,0,2,,,,,2,,,,,,,,397,3,12,412,686,Grupo de recuento,,,
22,QUERÉTARO,4,QUERÉTARO,14,QUERÉTARO,727,C,3,0,C03,168,32,5,6,10,11,5,122,6,3,23,7,0,0,0,2,,,,,4,,,,,,,,404,11,0,415,686,Grupo de recuento,,,
22,QUERÉTARO,4,QUERÉTARO,14,QUERÉTARO,728,B,1,0,B,112,21,7,17,9,13,9,93,2,9,15,2,2,2,1,1,,,,,4,,,,,,,,319,1,9,329,520,Acta casilla,,,
22,QUERÉTARO,4,QUERÉTARO,14,QUERÉTARO,728,C,1,0,C01,112,27,7,10,9,6,9,87,7,5,22,4,0,0,1,1,,,,,6,,,,,,,,313,0,16,329,519,Acta casilla,,,
22,QUERÉTARO,4,QUERÉTARO,14,QUERÉTARO,729,B,1,0,B,125,21,4,10,20,2,5,95,3,7,28,3,1,0,0,0,,,,,2,,,,,,,,326,0,13,339,507,Acta casilla,,,
22,QUERÉTARO,4,QUERÉTARO,14,QUERÉTARO,729,C,1,0,C01,100,23,5,6,21,8,1,126,6,7,25,1,0,1,0,1,,,,,4,,,,,,,,335,2,20,357,506,Acta casilla,,,
22,QUERÉTARO,5,QUERÉTARO,14,QUERÉTARO,386,B,1,0,B,111,75,7,13,16,17,8,144,6,7,22,3,2,0,0,2,,,,,0,,,,,,12,,445,0,12,457,700,Acta casilla,,,
22,QUERÉTARO,5,QUERÉTARO,14,QUERÉTARO,386,C,1,0,C01,100,60,13,8,12,15,7,130,9,4,22,4,1,0,0,3,,,,,0,,,,,,23,,411,0,16,427,700,Acta casilla,,,
22,QUERÉTARO,5,QUERÉTARO,14,QUERÉTARO,404,B,1,0,B,286,62,4,14,4,7,2,93,3,14,14,2,0,0,0,1,,,,,6,,,,,,21,,533,0,14,547,745,Acta casilla,,,
22,QUERÉTARO,5,QUERÉTARO,14,QUERÉTARO,404,C,1,0,C01,304,60,2,11,6,13,4,87,1,2,23,6,0,0,0,0,,,,,3,,,,,,19,,541,0,19,560,745,Acta casilla,,,
22,QUERÉTARO,5,QUERÉTARO,14,QUERÉTARO,404,C,2,0,C02,307,61,2,12,8,15,4,69,2,2,17,3,0,0,0,3,,,,,4,,,,,,20,,529,0,17,546,745,Acta casilla,,,
22,QUERÉTARO,5,QUERÉTARO,14,QUERÉTARO,404,C,3,0,C03,303,51,4,13,3,16,8,80,3,4,27,0,0,0,0,0,,,,,3,,,,,,19,,534,2,13,549,745,Acta casilla,,,
22,QUERÉTARO,5,QUERÉTARO,14,QUERÉTARO,404,C,4,0,C04,281,70,6,9,7,7,3,71,5,1,20,3,0,0,0,0,,,,,6,,,,,,25,,514,0,11,525,745,Acta casilla,,,
22,QUERÉTARO,5,QUERÉTARO,14,QUERÉTARO,404,C,5,0,C05,278,66,2,12,7,11,7,84,4,2,22,1,0,0,0,1,,,,,4,,,,,,29,,530,0,19,549,745,Acta casilla,,,
22,QUERÉTARO,5,QUERÉTARO,14,QUERÉTARO,404,C,6,0,C06,292,61,5,7,7,18,4,85,3,0,15,6,0,0,0,0,,,,,4,,,,,,11,,518,1,10,529,745,Acta casilla,,,
22,QUERÉTARO,5,QUERÉTARO,14,QUERÉTARO,404,C,7,0,C07,310,53,5,12,4,9,6,102,1,1,17,3,0,0,3,0,,,,,3,,,,,,19,,548,0,24,572,745,Acta casilla,,,
22,QUERÉTARO,5,QUERÉTARO,14,QUERÉTARO,404,C,8,0,C08,301,60,3,11,6,17,1,81,6,0,22,0,0,2,0,2,,,,,0,,,,,,13,,525,0,10,535,744,Acta casilla,,,
22,QUERÉTARO,5,QUERÉTARO,14,QUERÉTARO,404,C,9,0,C09,290,61,4,10,2,10,6,89,2,0,20,1,0,0,0,1,,,,,8,,,,,,23,,527,0,17,544,744,Acta casilla,,,
22,QUERÉTARO,5,QUERÉTARO,14,QUERÉTARO,404,C,10,0,C10,286,52,3,21,5,11,2,77,4,0,18,5,0,0,0,2,,,,,5,,,,,,12,,503,0,20,523,744,Acta casilla,,,
22,QUERÉTARO,5,QUERÉTARO,14,QUERÉTARO,405,B,1,0,B,177,53,0,7,2,13,2,54,4,1,11,2,1,0,0,1,,,,,6,,,,,,13,,347,0,16,363,460,Acta casilla,,,
22,QUERÉTARO,5,QUERÉTARO,14,QUERÉTARO,405,C,1,0,C01,178,63,0,8,4,13,1,55,3,0,13,2,0,0,0,1,,,,,3,,,,,,8,,352,0,14,366,460,Acta casilla,,,
22,QUERÉTARO,5,QUERÉTARO,14,QUERÉTARO,406,B,1,0,B,151,86,4,9,5,19,4,106,7,1,21,2,0,0,1,2,,,,,5,,,,,,12,,435,0,9,444,626,Acta casilla,,,
22,QUERÉTARO,5,QUERÉTARO,14,QUERÉTARO,408,B,1,0,B,108,41,6,5,3,0,2,125,7,2,18,1,0,0,0,1,,,,,2,,,,,,0,,321,0,8,329,602,Acta casilla,,,
22,QUERÉTARO,5,QUERÉTARO,14,QUERÉTARO,408,C,1,0,C01,121,50,5,7,5,16,6,100,1,2,12,1,1,2,0,1,,,,,1,,,,,,11,,342,0,12,354,601,Acta casilla,,,
22,QUERÉTARO,5,QUERÉTARO,14,QUERÉTARO,409,B,1,0,B,77,44,1,6,2,8,3,65,1,2,11,5,1,0,0,0,,,,,0,,,,,,14,,240,0,14,254,396,Acta casilla,,,
22,QUERÉTARO,5,QUERÉTARO,14,QUERÉTARO,420,B,1,0,B,196,90,3,7,6,16,3,53,4,1,15,0,0,0,0,3,,,,,7,,,,,,18,,422,0,15,437,540,Acta casilla,,,
22,QUERÉTARO,5,QUERÉTARO,14,QUERÉTARO,420,C,1,0,C01,208,69,2,11,6,14,3,47,1,4,11,3,0,0,0,3,,,,,2,,,,,,17,,401,1,14,416,540,Acta casilla,,,
